address,year,day,length,weight,count,looped,neighbors,income,label
1CKon2H43iu7SF1JDCQLvH4phoiTzbPb2P,2017,161,2,0.25,1,0,2,4e+07,princetonCerber
1CkriC51XTsrRdyi9sMskKTokDrFWH2GLn,2016,237,36,0.0627137744237506,5,0,2,2e+08,princetonLocky
1CkrrEyL46hxsnmqGojpf4zEDtDeaP2QqJ,2017,104,28,0.25,1,0,2,1e+08,princetonCerber
1CksfRFMQhJAevi3kyjQ4Q3k6zgJGqYdNQ,2016,197,28,0.015625,1,0,2,2e+08,princetonCerber
1CkSyo5YnAJzGY1VuFzfxYYZAefiYW9J8V,2016,287,144,0.172507489715313,643,0,1,5.5e+08,princetonLocky
1CKUj6TGHZDCV1n63pdGmPAY92b4fEGQ69,2014,77,22,0.0009765625,1,0,2,56550000,paduaCryptoWall
1CKV1NuQeuaq2izEp6TsbQrwGt7SG4C9mM,2016,98,144,0.0653128425255778,3720,0,2,4.1e+08,princetonLocky
1CkwD26HPNaDBwUjQK6ZPmfpmWH1aiDHUa,2013,297,18,0.80390625,21,0,1,2e+08,montrealCryptoLocker
1CKz6VG4H5oxi6mywv2P4GknXMTTos3TGm,2016,330,106,0.001953125,1,0,2,1e+08,princetonCerber
1CKzo5eJKamcqCiGHpM4Lkx948rctnU1vu,2016,188,144,0.832019781325089,5739,0,2,2e+08,princetonCerber
1CKzZE1ZfSUULk9rzks1jircUGFN2NnU8f,2016,182,144,0.085393881947492,1097,0,1,2.5e+08,princetonLocky
1CL9VKRdi9sXhsyabNHDq22aNzEVLyvwYb,2016,344,0,0.5,1,0,1,499988700,montrealDMALockerv3
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,144,0,0.5,1,0,1,161248981,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,120,0,1,1,0,1,107189304,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,58,6,0.0555555555555556,1,0,1,31895995,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,100,0,2,2,0,2,328763323,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,125,0,2,2,0,2,138763226,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,96,0,1,1,0,1,49213933,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,128,0,0.5,1,0,1,125040899,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,84,144,4.46389690238982,152,0,7,871337512,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,99,0,1,1,0,1,127154073,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,102,0,1,1,0,1,124041717,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,132,0,0.5,1,0,1,94650953,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,78,10,1.50666666666667,3,0,3,254851218,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,133,0,0.5,1,0,1,685980748,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,109,0,2,2,0,2,558273018,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,217,0,1,1,0,1,39409208,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,227,0,2,2,0,2,119561528,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,76,6,2.5,3,0,3,491202696,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,140,0,1,1,0,1,98559358,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,69,4,1.34895833333333,12,0,2,189511809,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,86,6,6.5625,8,0,8,790246163,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,72,6,1.16666666666667,2,0,2,147161459,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,204,0,0.5,1,0,1,67434385,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,211,0,0.5,1,0,1,418818930,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,268,0,1,1,0,1,77347602,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,66,6,0.875,3,0,2,125068729,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,70,144,2.00277742857729,992,0,3,275445005,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,31,4,1.75,4,0,1,1.5e+08,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,80,144,1.76042031077918,1818,660,5,580820356,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,218,144,1.00304691073679,1471,0,2,134723944,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,117,0,1,1,0,1,52601427,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,107,0,3,3,0,3,530607845,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,122,0,0.5,1,0,1,194900892,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,281,0,1,1,0,1,66245137,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,71,144,0.0132971184582436,2613,0,1,113700000,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,129,0,1,2,0,2,475638963,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,101,8,0.1,1,0,1,211875400,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,89,144,1.00739637724233,1136,0,2,368405546,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,22,12,0.03125,1,0,1,2e+08,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,124,0,1,1,0,1,80757431,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,115,0,1,1,0,1,53604365,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,68,4,0.6,2,0,2,133651280,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,94,0,2,2,0,2,182185214,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,90,144,5.12898150341946,3125,2728,8,1454353129,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,92,2,1,1,0,1,104988000,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,57,8,1,1,0,1,59950000,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,85,144,1.55281284634005,2859,2750,3,732881901,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,83,144,3.04687845363455,1621,12,8,1136220958,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2016,44,0,0.5,1,0,2,90493057,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,97,0,1.5,2,0,2,122559420,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,104,0,1,1,0,1,53985336,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,73,144,1.20842967150595,2054,1301,2,192962941,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,321,0,1,1,0,1,48880870,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,87,144,1.09737134041699,705,1,2,263185000,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,307,0,1,1,0,1,64385137,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,146,0,2,2,0,2,280645995,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,75,0,1,1,0,1,37842237,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,126,0,0.5,1,0,1,294346083,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,105,0,1,1,0,1,134980912,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,352,0,1,1,0,1,42348929,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,113,0,0.5,1,0,1,35515403,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,88,0,1,1,0,1,154530000,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,110,0,2,2,0,2,151387758,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,103,8,1.00053333333333,2,0,2,156642139,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,106,0,1,1,0,1,710841313,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,79,0,1.5,2,0,2,255525145,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,95,0,1.5,2,0,2,190911769,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,64,0,1.33333333333333,2,0,2,180634604,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,190,4,0.333333333333333,2,0,1,1e+08,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,119,0,0.5,1,0,1,34501795,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,147,0,1,2,0,2,1162445381,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,93,0,3,3,0,3,636336709,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2014,107,0,0.5,1,0,1,99990000,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,98,0,1,2,0,2,121245160,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,82,0,0.5,1,0,1,269948300,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,77,6,2.025,3,0,3,196088383,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,149,0,0.5,1,0,2,311697588,montrealNoobCrypt
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,91,4,1.5,2,0,1,298170000,montrealNoobCrypt
1CLb4eH7mXhQyMAGJaC2jjiXrnGs85fX8k,2016,301,2,0.0416666666666667,1,0,2,8e+07,princetonCerber
1CLbmhfQH15suxyRP6YDq3fNr3vroUkDHb,2016,90,144,0.00182570117417799,1085,0,1,49990000,princetonLocky
1CLc4EfYtzR6BWtfVdNS1SCJ4pVEWDD8Ka,2016,246,144,0.74106198760699,4842,3281,1,4e+08,princetonLocky
1CLdLtPUF14VHJSs28d29DQWPFWkjfd92w,2014,68,144,4.05436460033517,915,895,3,3.88e+09,paduaCryptoWall
1CLdLtPUF14VHJSs28d29DQWPFWkjfd92w,2014,77,144,0.0111489889367545,978,0,1,1940100000,paduaCryptoWall
1CLG5V4whjJRkmtr86EdS3yMVqo1BDhCxV,2016,84,10,0.125,1,0,2,599990000,princetonLocky
1CLKws86Tq6mm3CzRjRQcBZTiZyCjS4667,2016,231,4,1.25,2,0,1,3e+08,princetonLocky
1CLMS4zKMkY7NymUKZYC3LcjMw8DPqXhBU,2013,311,0,1,1,0,1,2e+08,montrealCryptoLocker
1CLok897u672ecof8pReUxx45rzgwc5gym,2014,80,6,0.25,1,0,2,599980000,paduaCryptoWall
1CLswAtGk1CoLVyCbtK6KcKcXaL3JddKZW,2017,45,4,0.125,1,0,2,1e+08,princetonCerber
1CLt1XmD13fRJYFVt64Z9F9mmCpd75vQ2X,2016,266,2,0.5,1,0,1,1.5e+08,princetonLocky
1CLtJS8bHL3ujNMxuzDN1X6d8BEm212txy,2016,75,0,0.5,1,0,2,5e+07,princetonLocky
1CLvjXwgasY6ifg6LSwAnHq9WYiwTd99q2,2016,77,4,0.666666666666667,3,0,2,4e+08,princetonLocky
1CM4MnoQUzyRs9GuJj6nWDFbmELGuWFDD7,2017,172,144,0.00030791047338369,8195,0,2,4e+07,princetonCerber
1CM6NPowjdhPWpGaMKuNiXRHke9xgt3XXV,2016,77,144,0.166449939310549,5220,0,1,5e+07,princetonLocky
1CM6q3RWYcE28hm6CBojviVN7mYYwRRdiQ,2016,133,2,0.025,1,0,2,1.5e+08,princetonLocky
1cm8n9WkfuWKKGGLi92xNaKcBRxCr7xgx,2016,267,46,6.103515625e-05,1,0,1,3e+08,princetonLocky
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,275,0,1,1,0,1,294500000,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,191,0,1,1,0,1,1.9e+08,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,329,12,0.005859375,2,0,2,2.15e+08,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,286,2,0.5,1,0,1,281463610,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,195,144,1.01028682930189,2563,0,1,1.79e+08,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,246,144,0.0648914136145616,3150,2726,1,2.27e+08,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,323,14,0.0625,1,0,1,1.56e+08,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,183,0,1,1,0,1,1.98e+08,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,258,144,1.32750126197396,683,0,2,615290240,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,289,144,0.0337802565027423,3361,0,2,201980000,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,180,144,0.243257988966623,2313,0,1,195037493,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,237,144,0.11805556370701,4021,0,2,2.33e+08,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,176,144,0.00731916242428861,1209,0,1,2.08e+08,paduaCryptoWall
1CM8VSUX6APPtEQwscoBGydGo4N4yZ6hmr,2016,162,40,0.0312706025843882,4,0,2,2e+08,princetonCerber
1CmANXHMweSdJ7z6QGQvoskTMTByNQZXaU,2013,290,144,0.204846431000929,636,0,1,2e+08,montrealCryptoLocker
1CmcoUdcjX5eJiBMvLTFzK7TdPWNpJ9jCU,2016,90,144,0.0339254941414023,1274,0,1,5e+07,princetonLocky
1CMdCZJJRaivULtb58dXBY9X6rzodYAceU,2016,161,80,0.00390625,1,0,2,1.2e+08,montrealCryptXXX
1CMdCZJJRaivULtb58dXBY9X6rzodYAceU,2016,155,2,0.125,1,0,2,1.2e+08,montrealCryptXXX
1CMdCZJJRaivULtb58dXBY9X6rzodYAceU,2016,190,0,0.5,1,0,2,240050000,montrealCryptXXX
1CMDhUqQq5FjNQzZZjH1gXwQAQTdxSWV7r,2017,103,4,0.5,1,0,2,1e+08,princetonCerber
1CMdLyjaz46VpwqcnMeSKtJA8jrcPNxush,2016,99,0,1,1,0,1,4.1e+08,princetonLocky
1CmE1s4j2usNm6weCar2ewTGzhMaT75fhn,2016,120,16,0.00390625,1,0,1,1.5e+08,princetonLocky
1CmFX7ENQxWtdLNKEmkXqKZMqqcpqrK4VW,2016,106,0,0.333333333333333,1,0,2,1.25e+08,princetonCerber
1CmgcPiDAJeeibrN2XfBvaJr4adHsHujZQ,2016,86,2,0.166666666666667,1,0,1,1e+08,princetonLocky
1CmgVwGE1sXvhVJmtUTAZm3sJRof1B84Nw,2017,41,4,0.0153061224489796,2,0,2,8e+07,princetonCerber
1CMK1xutXtYyLPdxDhidDdnzkS1rnjeEhR,2013,291,4,0.0416666666666667,1,0,2,8918947601,montrealCryptoLocker
1CmKwwCiXNCFq9FubiJvnPZtcNWqUfH8bS,2016,83,144,0.447721237877647,2036,0,1,5e+07,princetonLocky
1Cmmi1mDVDRSErpXsi3QZkWjk71p1WuY1v,2016,134,0,1,1,0,1,1.5e+08,princetonLocky
1CMpT6Bfyr7roGoVEzT29EZt1tggMDc85g,2017,198,4,0.25,1,0,2,4e+07,princetonCerber
1CmpzebG9wkgP9NbYa4k9wytYUuScxaEzT,2016,70,2,1,1,0,1,3e+08,princetonLocky
1CMQDkLUQ68ohYW7bd9Rvs7vDM9mXL8qig,2016,236,4,0.25,1,0,2,82220000,princetonCerber
1CmR9xF4aD61rUgoe13nqKBY787WCWS2xU,2016,280,0,1,1,0,2,39962710,princetonCerber
1CmSu2QJRNhKUN2GKns4zkGGv1XCVjD47m,2017,48,76,0.0009765625,1,0,2,40180000,princetonCerber
1CmtAY2qWW538VvG56eU38vVgujv25Vjtb,2016,361,0,0.5,1,0,2,5.6e+07,princetonCerber
1CmtierHqkBpijoZT6NFJNwoSM57GdwdeG,2015,267,0,0.5,1,0,1,3.06e+08,paduaCryptoWall
1CmtierHqkBpijoZT6NFJNwoSM57GdwdeG,2015,162,20,0.0430338541666667,3,0,1,2.22e+08,paduaCryptoWall
1CmtierHqkBpijoZT6NFJNwoSM57GdwdeG,2015,254,6,0.04,1,0,1,3.04e+08,paduaCryptoWall
1CmtierHqkBpijoZT6NFJNwoSM57GdwdeG,2015,251,8,0.27,2,0,2,6.12e+08,paduaCryptoWall
1CmtierHqkBpijoZT6NFJNwoSM57GdwdeG,2015,174,2,0.5,1,0,1,2.92e+08,paduaCryptoWall
1CmtierHqkBpijoZT6NFJNwoSM57GdwdeG,2015,167,144,0.0253270488624528,1110,0,1,281942200,paduaCryptoWall
1CmtierHqkBpijoZT6NFJNwoSM57GdwdeG,2015,226,4,0.151785714285714,5,0,1,2.75e+08,paduaCryptoWall
1CmTkCSZctdcBcdUDYZKdkptstjZ39mkJt,2016,305,82,0.0745166755718005,15,15,2,2e+08,princetonCerber
1CmvdjtARoL2CMv2bfr6MXeGubjDAnbLCV,2017,112,0,1,1,0,2,1e+08,princetonCerber
1CMWGAdHQ5naoHvnvHZAKcyAwtxgF5pub8,2016,354,4,0.0625,1,0,2,64100000,princetonCerber
1CMXGoJn8SbKRJqjzkyKUjrLSZ2kwFSXs8,2017,12,2,0.125,1,0,2,80358979,princetonCerber
1CMzdJECehbhEXRRTXERSFnUKUmBRGogV6,2013,344,4,0.0245098039215686,4,0,1,3e+07,montrealCryptoLocker
1CmZzoDTdaNCmMqgqu74uF2yEsJNQ6CAum,2016,244,0,1,1,0,2,2e+08,princetonCerber
1CN1gYN8y8nuJ3R8WJBNKHC3bf6fWYthuk,2016,77,8,0.00495049504950495,1,0,2,5e+07,princetonLocky
1Cn3TAPSZTAxGpqYNc6C49GPEjmpTR4VRD,2017,58,0,0.5,1,0,2,1e+08,princetonCerber
1Cn3xmfKzYyVk43hBPraHEiJdQpMUSYeS3,2016,140,2,0.166666666666667,1,0,2,1.2e+08,montrealCryptXXX
1Cn4qUYKibH7xUGbCG1x4sX7aJR7V4rT5K,2017,21,6,0.5,1,0,2,60240000,princetonCerber
1CnAmszD6iGZMNLpyZjbYbWkGfHQC22ofg,2016,298,2,0.0138888888888889,1,0,2,8e+07,princetonCerber
1CNaYWPx1AVYuBVQk2zC3g7DVGGiszAxtv,2016,205,4,0.5,1,0,2,85280000,princetonCerber
1CNCHmB4pHtGhbiJGD9ck4jijz98VHDHn9,2016,158,144,1.13163775589216,3751,3750,4,180300000,princetonCerber
1CNcRMXqXcfEaY3kE9zMn1KqGxapkv4qmj,2016,134,24,0.0009765625,1,0,2,1.25e+08,princetonCerber
1CnCZrhQdG47kEXA3HzH7ZGAbsDeDs4XAc,2016,88,144,0.306081521945804,4976,0,2,3e+08,princetonLocky
1Cnedix7QFKnGkfP4Q1tF2xucHRxJKp53w,2016,155,2,0.5,1,0,2,119190000,princetonCerber
1CNEZs5akS2K9WhtzrBf5vKrzh8BjwNQ8,2013,286,18,0.111400462962963,2,0,2,2e+08,montrealCryptoLocker
1CnFphPKD848fXW7uhHwUVwMAAAoUerELV,2016,116,4,0.0416666666666667,1,0,2,7.5e+07,princetonCerber
1CNGoXgv1LVwjpMpKfp7MhSKq8nRo9DxRv,2016,242,144,0.231659012379697,6476,2,1,2.5e+08,princetonLocky
1CNHvjF2Hj3WxayNh3N3vYUeVuxA18sTym,2014,78,144,0.0625000104494387,2036,0,1,1646430149,paduaCryptoWall
1CNHvjF2Hj3WxayNh3N3vYUeVuxA18sTym,2014,76,10,0.0416666666666667,1,0,2,575900000,paduaCryptoWall
1CNJKgWLruNV5ejfSQgb3VKE5FH3Q1QpYU,2016,271,144,0.063355775214265,1201,0,2,7e+07,princetonCerber
1CnKRvcpk3GZcki6pMbG8Pgs2ZJLPVKZ2m,2016,68,10,0.1875,2,0,1,5e+07,princetonLocky
1CnkTT5B2AJ8BnybSxdCmDEALAPFU56aLe,2016,82,144,0.165711997566673,1802,0,1,5e+07,princetonLocky
1CnLpveGjnL3T1a9h2N7ekZLQM9odjuxDr,2013,283,20,0.0078125,1,0,1,2e+08,montrealCryptoLocker
1Cnm7KPrV641b5YUf6P5j1dj1Vq8hW41D7,2014,84,42,0.015625,1,0,2,69700000,paduaCryptoWall
1CnpDJPekpNCUKjsncEbDtrt2TYtKKQkXJ,2016,163,6,0.01375,11,0,2,141140000,princetonCerber
1CnQtDQNnzFjEk2yGVQEszLJp8fcw2LjXu,2016,189,0,0.5,1,0,2,2e+08,princetonCerber
1CNqZBEQtGoWjrsTLHS9oTLqE8ytjgbiWm,2016,231,88,0.0341798067092896,11,0,2,5.5e+08,princetonLocky
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,279,144,0.0085573460759807,2554,0,1,2.94e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,202,0,0.5,1,0,1,3.77e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,210,14,0.015625,1,0,1,178980000,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,217,144,0.410163645126714,1416,0,1,1.82e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,324,0,1,1,0,1,1.54e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,253,20,0.0625,1,0,1,2.17e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,177,12,0.0915178571428571,4,0,3,415990000,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,194,4,0.25,1,0,1,1.85e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,211,8,0.125,1,0,1,1.73e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,315,2,2.5,3,0,1,1.64e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,267,4,0.1875,2,0,1,2.22e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,297,8,0.0625,1,0,1,248024661,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,229,8,0.125,4,0,1,1.96e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,195,144,1.00002068384044,3013,0,2,3.58e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,216,4,0.25,1,0,1,1.82e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,188,144,0.0113653546288854,1839,0,1,1.9e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,249,38,0.001953125,1,0,1,2.27e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,181,0,1,1,0,2,2.02e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,231,144,0.0261402652284155,1185,0,1,2.27e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,311,0,1,1,0,1,1.41e+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,272,2,0.5,1,0,1,2.18e+08,paduaCryptoWall
1CnUbG9QoH4wNfh4AAuhja59wwPM38p1sG,2017,56,2,0.333333333333333,1,1,2,7.5e+07,princetonCerber
1CnVD2x89UoPx6RrvYTeknGkVSxqKy46yp,2016,102,6,0.00833333333333333,1,0,1,4.1e+08,princetonLocky
1CNXvg5HQkwwgfVm2kTG2rDy8S4rWA4ecx,2016,186,4,0.125,1,0,1,4e+08,princetonLocky
1CNyAnSBsxGiZtXYNf4ttzspk3Esa8zVDA,2016,190,144,0.0433637592795467,1955,0,2,1.2e+08,montrealCryptXXX
1CnyuR4D3wJ4LHRnVXCdDsWgdkHzK28cAQ,2016,347,0,0.5,1,0,2,65660000,princetonCerber
1Cnz6gmw92jtaFaq5Aaz7jk5ijBQrKppf9,2016,268,4,0.125,1,0,2,8e+07,princetonCerber
1CoDc1aNYmwGoV3RMfxpRRJVGAww5AvPKN,2016,158,32,0.001953125,1,0,2,2e+08,princetonCerber
1Coef9aaVKwWNZUjnBBckPmUd219dtiNPf,2013,295,144,0.414976077623975,2662,0,2,3575260955,montrealCryptoLocker
1CoeHC7e2o37KsDUekQuacK96P6VGeXRnD,2016,295,42,0.125,1,0,2,8e+07,princetonCerber
1CoEQMHQ16euHF8x8ecyV5DkaZCYcwvzXa,2016,158,144,0.0110099598152755,2844,0,1,4e+08,princetonLocky
1CoEXJJJ5Utg8R3P5CtCwNozsoMn2Ttjt8,2013,329,2,0.25,1,0,1,5e+07,montrealCryptoLocker
1Cog88aRqnLfNx8UxnGTZBPtTka2Mc4vH8,2016,293,14,0.03125,1,0,2,1e+08,princetonCerber
1CognBErS1XubRHzT3JEnV1B1wqoynHfCJ,2016,218,144,0.00150011039245624,2383,0,2,59890000,princetonCerber
1CoHeRCRd54AiJryYjC8YV3kyBcHf8g28k,2016,314,24,0.000217013888888889,1,0,2,71520000,princetonCerber
1CohGYPX2b3yyZJn4F13WJBnwr6rSxFhDQ,2017,199,46,0.000244140625,1,0,2,5e+07,princetonCerber
1CoHK6gEDDAdr5gvu9PPGMEdYmAQoMLJjs,2016,266,144,0.104275708460784,3596,0,2,167100000,princetonCerber
1CohUDo3g3udcyhYq8aJb7kPt7DwRYgAee,2013,288,50,0.19968955148932,20,0,2,33861054,montrealCryptoLocker
